ID,Updated_DttM,importID,LoadNo,OpsOrg,RoutePrefix,RouteID,RouteVer,Load_Status,Stop_Status,LoadSessionNo,Scac,Mode,Trailer1,Trailer2,PlanArrivalTime,PlanDepartTime,ScheduleArrivalTime,ScheduleDepartTime,ActualArrivalTime,ActualDepartTime,LastPingTime,Location,AcctActorID,AcctID
12773,2026-03-16 10:45:40.760,26616,53230021,ReturnOpsGM,GM-RACK-18008,ARD310DR,02-2,Proposed,Inactive,5915541,APAD,ITL,NULL,NULL,2026-03-25 16:00:00.000,2026-03-25 19:00:00.000,2026-03-25 16:00:00.000,2026-03-25 19:00:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13192,2026-03-16 10:45:40.760,27035,53236851,Mexico GM,GM-MEX-18008,ARM730LU,01-3,Proposed,Inactive,3364808,BLXW,TL,NULL,NULL,2026-03-25 16:00:00.000,2026-03-25 17:00:00.000,2026-03-25 16:00:00.000,2026-03-25 17:00:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13420,2026-03-16 10:45:40.760,27263,53238972,Mexico GM,GM-MEX-18008,ARM908LU,11-3,Proposed,Inactive,5356354,BLXW,TL,NULL,NULL,2026-03-25 15:40:00.000,2026-03-25 16:41:00.000,2026-03-25 15:40:00.000,2026-03-25 16:41:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13435,2026-03-16 10:45:40.760,27278,53239714,Mexico GM,GM-MEX-18008,ARM945LU,01-2,Proposed,Inactive,4864321,BLXW,TL,NULL,NULL,2026-03-25 15:40:00.000,2026-03-25 16:40:00.000,2026-03-25 15:40:00.000,2026-03-25 16:40:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13517,2026-03-16 10:45:40.760,27360,53271799,Mexico GM,GM-MEX-18008,ARM945LU,49-2,Proposed,Inactive,0,BLXW,TL,,,2026-03-25 15:40:00.000,2026-03-25 16:40:00.000,2026-03-25 15:40:00.000,2026-03-25 16:40:00.000,NULL,NULL,2026-03-16 04:02:20.000,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13146,2026-03-16 10:45:40.760,26989,53235397,Mexico GM,GM-MEX-18008,ARM798VU,02-2,Proposed,Inactive,3371597,PAMT,TL,NULL,NULL,2026-03-25 15:30:00.000,2026-03-25 16:30:00.000,2026-03-25 15:30:00.000,2026-03-25 16:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13144,2026-03-16 10:45:40.760,26987,53235395,Mexico GM,GM-MEX-18008,ARM790LBU,01-2,Proposed,Inactive,3371586,PAMT,TL,NULL,NULL,2026-03-25 15:00:00.000,2026-03-25 16:00:00.000,2026-03-25 15:00:00.000,2026-03-25 16:00:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13333,2026-03-16 10:45:40.760,27176,53238035,GMOps,GM-USA-18008,ARM811A,68-3,Proposed,Inactive,5749733,EVRP,TL,NULL,NULL,2026-03-25 15:00:00.000,2026-03-25 16:00:00.000,2026-03-25 15:00:00.000,2026-03-25 16:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
12924,2026-03-16 10:45:40.760,26767,53233458,GMOps,GM-IML-18008,ARN630L,01-5,Proposed,Inactive,3490537,LLCG,ITL,NULL,NULL,2026-03-25 14:40:00.000,2026-03-25 15:40:00.000,2026-03-25 14:40:00.000,2026-03-25 15:40:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12898,2026-03-16 10:45:40.760,26741,53233395,GMOps,GM-IML-18008,ARN375VA,01-5,Proposed,Inactive,3364930,APAD,ITL,NULL,NULL,2026-03-25 14:30:00.000,2026-03-25 15:30:00.000,2026-03-25 14:30:00.000,2026-03-25 15:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13104,2026-03-16 10:45:40.760,26947,53235004,GMOps,GM-IML-18008,ARD310D,02-3,Approved,Inactive,5915110,APAD,ITL,NULL,NULL,2026-03-25 14:30:00.000,2026-03-25 15:30:00.000,2026-03-25 14:30:00.000,2026-03-25 15:30:00.000,NULL,NULL,2026-03-13 10:35:17.000,"Avancez-VAA, Arlington, TX",NULL,NULL
13105,2026-03-16 10:45:40.760,26947,53235004,GMOps,GM-IML-18008,ARD310D,02-3,Approved,Inactive,5915110,APAD,ITL,NULL,NULL,2026-03-25 14:30:00.000,2026-03-25 15:30:00.000,2026-03-25 14:30:00.000,2026-03-25 15:30:00.000,NULL,NULL,2026-03-13 10:35:17.000,"Avancez-VAA, Arlington, TX",NULL,NULL
13447,2026-03-16 10:45:40.760,27290,53240059,Mexico GM,GM-MEX-18008,ARM958AU,12-3,Proposed,Inactive,5528552,PAMT,TL,NULL,NULL,2026-03-25 14:30:00.000,2026-03-25 15:30:00.000,2026-03-25 14:30:00.000,2026-03-25 15:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
13205,2026-03-16 10:45:40.760,27048,53237223,Mexico GM,GM-MEX-18008,ARM785VAU,01-2,Proposed,Inactive,3671599,PAMT,TL,NULL,NULL,2026-03-25 14:15:00.000,2026-03-25 15:15:00.000,2026-03-25 14:15:00.000,2026-03-25 15:15:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13142,2026-03-16 10:45:40.760,26985,53235384,Mexico GM,GM-MEX-18008,ARM700VU,03-2,Proposed,Inactive,3364496,PAMT,TL,NULL,NULL,2026-03-25 14:00:00.000,2026-03-25 14:45:00.000,2026-03-25 14:00:00.000,2026-03-25 14:45:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13429,2026-03-16 10:45:40.760,27272,53239279,ReturnOpsGM,GM-RACK-18008,ARN605VR,01-2,Proposed,Inactive,3838183,LLCG,ITL,NULL,NULL,2026-03-25 14:00:00.000,2026-03-25 15:00:00.000,2026-03-25 14:00:00.000,2026-03-25 15:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13402,2026-03-16 10:45:40.760,27245,53238917,Mexico GM,GM-MEX-18008,ARM962V,13-6,Proposed,Inactive,5370618,TMAQ,TL,NULL,NULL,2026-03-25 14:00:00.000,2026-03-25 16:00:00.000,2026-03-25 14:00:00.000,2026-03-25 16:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13332,2026-03-16 10:45:40.760,27175,53238034,GMOps,GM-USA-18008,ARM811A,67-3,Proposed,Inactive,5749732,EVRP,TL,NULL,NULL,2026-03-25 14:00:00.000,2026-03-25 15:00:00.000,2026-03-25 14:00:00.000,2026-03-25 15:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
13320,2026-03-16 10:45:40.760,27163,53237753,GMOps,GM-IML-18008,ARN605V,01-5,Proposed,Inactive,3364948,LLCG,ITL,NULL,NULL,2026-03-25 14:00:00.000,2026-03-25 15:00:00.000,2026-03-25 14:00:00.000,2026-03-25 15:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13167,2026-03-16 10:45:40.760,27010,53235785,Mexico GM,GM-MEX-18008,ARM778LU,02-2,Proposed,Inactive,5473758,GWYP,TL,NULL,NULL,2026-03-25 13:10:00.000,2026-03-25 14:10:00.000,2026-03-25 13:10:00.000,2026-03-25 14:10:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13171,2026-03-16 10:45:40.760,27014,53236384,Mexico GM,GM-MEX-18008,ARM755LYU,01-2,Proposed,Inactive,5356359,HLGI,TL,NULL,NULL,2026-03-25 13:10:00.000,2026-03-25 14:10:00.000,2026-03-25 13:10:00.000,2026-03-25 14:10:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13141,2026-03-16 10:45:40.760,26984,53235383,Mexico GM,GM-MEX-18008,ARM700VU,02-2,Proposed,Inactive,3364495,PAMT,TL,NULL,NULL,2026-03-25 13:00:00.000,2026-03-25 13:45:00.000,2026-03-25 13:00:00.000,2026-03-25 13:45:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12847,2026-03-16 10:45:40.760,26690,53232615,GMOps,GM-IML-18008,ARN310LA,01-4,Proposed,Inactive,5548223,APAD,ITL,NULL,NULL,2026-03-25 12:50:00.000,2026-03-25 13:50:00.000,2026-03-25 12:50:00.000,2026-03-25 13:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13438,2026-03-16 10:45:40.760,27281,53239731,Mexico GM,GM-MEX-18008,ARM941AU,01-2,Proposed,Inactive,3371609,PAMT,TL,NULL,NULL,2026-03-25 12:45:00.000,2026-03-25 13:45:00.000,2026-03-25 12:45:00.000,2026-03-25 13:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
13120,2026-03-16 10:45:40.760,26963,53235055,Mexico GM,GM-MEX-18008,ARM720VAU,01-3,Proposed,Inactive,3371779,PAMT,TL,NULL,NULL,2026-03-25 12:30:00.000,2026-03-25 13:30:00.000,2026-03-25 12:30:00.000,2026-03-25 13:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12522,2026-03-16 10:45:40.760,26365,53228214,GMOps,GM-IML-18008,ARN310LC,02-4,Proposed,Inactive,5548224,APAD,ITL,NULL,NULL,2026-03-25 12:30:00.000,2026-03-25 13:30:00.000,2026-03-25 12:30:00.000,2026-03-25 13:30:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13106,2026-03-16 10:45:40.760,26949,53235005,GMOps,GM-MEX-18008,ARM702A,02-6,Proposed,Inactive,5915530,TMAQ,TL,,,2026-03-25 11:45:00.000,2026-03-25 12:45:00.000,2026-03-25 11:45:00.000,2026-03-25 12:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
13331,2026-03-16 10:45:40.760,27174,53238033,GMOps,GM-USA-18008,ARM811A,66-3,Proposed,Inactive,5749731,EVRP,TL,NULL,NULL,2026-03-25 11:45:00.000,2026-03-25 12:45:00.000,2026-03-25 11:45:00.000,2026-03-25 12:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
12814,2026-03-16 10:45:40.760,26657,53231379,Mexico GM,GM-MEX-18008,ARM705AAU,01-3,Proposed,Inactive,3364874,PAMT,TL,NULL,NULL,2026-03-25 11:30:00.000,2026-03-25 12:30:00.000,2026-03-25 11:30:00.000,2026-03-25 12:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
13156,2026-03-16 10:45:40.760,26999,53235421,Mexico GM,GM-MEX-18008,ARM725LU,02-2,Proposed,Inactive,3398221,PAMT,TL,NULL,NULL,2026-03-25 10:25:00.000,2026-03-25 11:25:00.000,2026-03-25 10:25:00.000,2026-03-25 11:25:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12545,2026-03-16 10:45:40.760,26388,53228595,Mexico GM,GM-MEX-18008,ARG712L,01-8,Proposed,Inactive,5417019,TMAQ,MR,NULL,NULL,2026-03-25 10:25:00.000,2026-03-25 11:25:00.000,2026-03-25 10:25:00.000,2026-03-25 11:25:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12670,2026-03-16 10:45:40.760,26513,53229419,GMOps,GM-IML-18008,ARN655VA,02-5,Proposed,Inactive,3364957,APAD,ITL,NULL,NULL,2026-03-25 10:15:00.000,2026-03-25 11:45:00.000,2026-03-25 10:15:00.000,2026-03-25 11:45:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12794,2026-03-16 10:45:40.760,26637,53231003,ReturnOpsGM,GM-RACK-18008,ARN655VAR,02-2,Proposed,Inactive,3838135,APAD,ITL,NULL,NULL,2026-03-25 10:15:00.000,2026-03-25 11:45:00.000,2026-03-25 10:15:00.000,2026-03-25 11:45:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13412,2026-03-16 10:45:40.760,27255,53238934,GMOps,GM-USA-18008,ARM821A,01-4,Proposed,Inactive,5577152,EVRP,TL,NULL,NULL,2026-03-25 10:15:00.000,2026-03-25 11:15:00.000,2026-03-25 10:15:00.000,2026-03-25 11:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
13203,2026-03-16 10:45:40.760,27046,53237190,ReturnOpsGM,GM-RACK-18008,ARC410DAR,01-2,Proposed,Inactive,3472588,MRLC,TL,NULL,NULL,2026-03-25 10:05:00.000,2026-03-25 11:05:00.000,2026-03-25 10:05:00.000,2026-03-25 11:05:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13174,2026-03-16 10:45:40.760,27017,53236404,Mexico GM,GM-MEX-18008,ARM714VU,01-2,Proposed,Inactive,5604040,GWYP,TL,NULL,NULL,2026-03-25 10:00:00.000,2026-03-25 10:59:00.000,2026-03-25 10:00:00.000,2026-03-25 10:59:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13152,2026-03-16 10:45:40.760,26995,53235403,Mexico GM,GM-MEX-18008,ARM703VAU,02-2,Proposed,Inactive,3399065,PAMT,TL,NULL,NULL,2026-03-25 10:00:00.000,2026-03-25 11:00:00.000,2026-03-25 10:00:00.000,2026-03-25 11:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13401,2026-03-16 10:45:40.760,27244,53238916,Mexico GM,GM-MEX-18008,ARM962V,02-6,Proposed,Inactive,5369982,TMAQ,TL,NULL,NULL,2026-03-25 10:00:00.000,2026-03-25 12:30:00.000,2026-03-25 10:00:00.000,2026-03-25 12:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13173,2026-03-16 10:45:40.760,27016,53236396,Mexico GM,GM-MEX-18008,ARM940AU,06-3,Proposed,Inactive,5375015,PAMT,TL,NULL,NULL,2026-03-25 09:45:00.000,2026-03-25 10:15:00.000,2026-03-25 09:45:00.000,2026-03-25 10:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
12921,2026-03-16 10:45:40.760,26764,53233448,GMOps,GM-IML-18008,ARN630L,03-5,Proposed,Inactive,3451729,LLCG,ITL,NULL,NULL,2026-03-25 09:25:00.000,2026-03-25 10:25:00.000,2026-03-25 09:25:00.000,2026-03-25 10:25:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13176,2026-03-16 10:45:40.760,27019,53236469,Mexico GM,GM-MEX-18008,ARM703VYU,01-2,Proposed,Inactive,5809970,PAMT,TL,NULL,NULL,2026-03-25 09:15:00.000,2026-03-25 10:15:00.000,2026-03-25 09:15:00.000,2026-03-25 10:15:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13330,2026-03-16 10:45:40.760,27173,53238032,GMOps,GM-USA-18008,ARM811A,65-3,Proposed,Inactive,5749730,EVRP,TL,NULL,NULL,2026-03-25 09:15:00.000,2026-03-25 10:15:00.000,2026-03-25 09:15:00.000,2026-03-25 10:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
12836,2026-03-16 10:45:40.760,26679,53232577,GMOps,GM-IML-18008,ARD310L,01-3,Proposed,Inactive,5353086,APAD,ITL,NULL,NULL,2026-03-25 09:05:00.000,2026-03-25 10:05:00.000,2026-03-25 09:05:00.000,2026-03-25 10:05:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12473,2026-03-16 10:45:40.760,26316,53227189,GMOps,GM-IML-18008,ARN010LY,01-4,Proposed,Inactive,3374123,CSNY,ITL,NULL,NULL,2026-03-25 09:05:00.000,2026-03-25 10:05:00.000,2026-03-25 09:05:00.000,2026-03-25 10:05:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13194,2026-03-16 10:45:40.760,27037,53236853,Mexico GM,GM-MEX-18008,ARM799AAU,01-3,Proposed,Inactive,3366564,PAMT,TL,NULL,NULL,2026-03-25 09:00:00.000,2026-03-25 10:00:00.000,2026-03-25 09:00:00.000,2026-03-25 10:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
13207,2026-03-16 10:45:40.760,27050,53237225,Mexico GM,GM-MEX-18008,ARM785VAU,03-2,Proposed,Inactive,3671653,PAMT,TL,NULL,NULL,2026-03-25 09:00:00.000,2026-03-25 10:00:00.000,2026-03-25 09:00:00.000,2026-03-25 10:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13145,2026-03-16 10:45:40.760,26988,53235396,Mexico GM,GM-MEX-18008,ARM798VU,01-2,Proposed,Inactive,3371593,PAMT,TL,NULL,NULL,2026-03-25 09:00:00.000,2026-03-25 10:00:00.000,2026-03-25 09:00:00.000,2026-03-25 10:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13424,2026-03-16 10:45:40.760,27267,53239243,Mexico GM,GM-MEX-18008,ARM988AU,11-2,Proposed,Inactive,4706069,HLGI,TL,NULL,NULL,2026-03-25 09:00:00.000,2026-03-25 10:00:00.000,2026-03-25 09:00:00.000,2026-03-25 10:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
13329,2026-03-16 10:45:40.760,27172,53238031,GMOps,GM-USA-18008,ARM811A,64-3,Proposed,Inactive,5749729,EVRP,TL,NULL,NULL,2026-03-25 08:00:00.000,2026-03-25 09:15:00.000,2026-03-25 08:00:00.000,2026-03-25 09:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
13151,2026-03-16 10:45:40.760,26994,53235402,Mexico GM,GM-MEX-18008,ARM776VU,01-2,Proposed,Inactive,3371754,PAMT,TL,NULL,NULL,2026-03-25 08:00:00.000,2026-03-25 09:15:00.000,2026-03-25 08:00:00.000,2026-03-25 09:15:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12667,2026-03-16 10:45:40.760,26510,53229416,GMOps,GM-IML-18008,ARN630L,02-5,Proposed,Inactive,3364953,LLCG,ITL,NULL,NULL,2026-03-25 07:20:00.000,2026-03-25 08:20:00.000,2026-03-25 07:20:00.000,2026-03-25 08:20:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12537,2026-03-16 10:45:40.760,26380,53228583,Mexico GM,GM-MEX-18008,ARG716D,01-7,Proposed,Inactive,5369951,TMAQ,MR,NULL,NULL,2026-03-25 07:00:00.000,2026-03-25 08:00:00.000,2026-03-25 07:00:00.000,2026-03-25 08:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12538,2026-03-16 10:45:40.760,26380,53228583,Mexico GM,GM-MEX-18008,ARG716D,01-7,Proposed,Inactive,5369951,TMAQ,MR,NULL,NULL,2026-03-25 07:00:00.000,2026-03-25 08:00:00.000,2026-03-25 07:00:00.000,2026-03-25 08:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13077,2026-03-16 10:45:40.760,26920,53234506,Mexico GM,GM-MEX-18008,ARM782L,01-6,Proposed,Inactive,5412458,TMAQ,TL,NULL,NULL,2026-03-25 06:40:00.000,2026-03-25 07:40:00.000,2026-03-25 06:40:00.000,2026-03-25 07:40:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13431,2026-03-16 10:45:40.760,27274,53239566,Mexico GM,GM-MEX-18008,ARM958AU,01-3,Proposed,Inactive,3671664,PAMT,TL,NULL,NULL,2026-03-25 06:30:00.000,2026-03-25 07:30:00.000,2026-03-25 06:30:00.000,2026-03-25 07:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
13268,2026-03-16 10:45:40.760,27111,53237550,GMOps,GM-USA-18008,ARM870L,03-4,Proposed,Inactive,3671661,AUBA,TL,NULL,NULL,2026-03-25 06:20:00.000,2026-03-25 07:20:00.000,2026-03-25 06:20:00.000,2026-03-25 07:20:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13143,2026-03-16 10:45:40.760,26986,53235394,Mexico GM,GM-MEX-18008,ARM790LAU,01-2,Proposed,Inactive,3371585,PAMT,TL,NULL,NULL,2026-03-25 06:20:00.000,2026-03-25 07:20:00.000,2026-03-25 06:20:00.000,2026-03-25 07:20:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13139,2026-03-16 10:45:40.760,26982,53235103,Mexico GM,GM-MEX-18008,ARM940AU,05-3,Proposed,Inactive,5375014,PAMT,TL,NULL,NULL,2026-03-25 06:00:00.000,2026-03-25 06:30:00.000,2026-03-25 06:00:00.000,2026-03-25 06:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
13140,2026-03-16 10:45:40.760,26983,53235382,Mexico GM,GM-MEX-18008,ARM700VU,01-2,Proposed,Inactive,3364480,PAMT,TL,NULL,NULL,2026-03-25 06:00:00.000,2026-03-25 06:45:00.000,2026-03-25 06:00:00.000,2026-03-25 06:45:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13113,2026-03-16 10:45:40.760,26956,53235047,Mexico GM,GM-MEX-18008,ARM765VAU,01-3,Proposed,Inactive,3371312,PAMT,TL,NULL,NULL,2026-03-25 06:00:00.000,2026-03-25 07:00:00.000,2026-03-25 06:00:00.000,2026-03-25 07:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13328,2026-03-16 10:45:40.760,27171,53238030,GMOps,GM-USA-18008,ARM811A,63-3,Proposed,Inactive,5749728,EVRP,TL,NULL,NULL,2026-03-25 06:00:00.000,2026-03-25 07:00:00.000,2026-03-25 06:00:00.000,2026-03-25 07:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
13149,2026-03-16 10:45:40.760,26992,53235400,Mexico GM,GM-MEX-18008,ARM798VU,05-2,Proposed,Inactive,3371604,PAMT,TL,NULL,NULL,2026-03-25 05:00:00.000,2026-03-25 06:00:00.000,2026-03-25 05:00:00.000,2026-03-25 06:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13185,2026-03-16 10:45:40.760,27028,53236708,Mexico GM,GM-MEX-18008,ARM787LYU,01-2,Proposed,Inactive,5706608,HLGI,TL,NULL,NULL,2026-03-25 04:50:00.000,2026-03-25 05:50:00.000,2026-03-25 04:50:00.000,2026-03-25 05:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12747,2026-03-16 10:45:40.760,26590,53229769,Mexico GM,GM-MEX-18008,ARM790LBU,02-2,Proposed,Inactive,3403937,PAMT,TL,NULL,NULL,2026-03-25 04:50:00.000,2026-03-25 05:50:00.000,2026-03-25 04:50:00.000,2026-03-25 05:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12806,2026-03-16 10:45:40.760,26649,53231365,Mexico GM,GM-MEX-18008,ARM968AU,01-3,Proposed,Inactive,5786629,PAMT,TL,NULL,NULL,2026-03-25 04:30:00.000,2026-03-25 05:30:00.000,2026-03-25 04:30:00.000,2026-03-25 05:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
12846,2026-03-16 10:45:40.760,26689,53232614,GMOps,GM-IML-18008,ARN310LC,01-4,Proposed,Inactive,5548222,APAD,ITL,NULL,NULL,2026-03-25 04:30:00.000,2026-03-25 05:30:00.000,2026-03-25 04:30:00.000,2026-03-25 05:30:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13350,2026-03-16 10:45:40.760,27193,53238319,Mexico GM,GM-MEX-18008,ARM912L,11-6,Proposed,Inactive,5650969,TMAQ,TL,NULL,NULL,2026-03-25 04:30:00.000,2026-03-25 05:30:00.000,2026-03-25 04:30:00.000,2026-03-25 05:30:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13349,2026-03-16 10:45:40.760,27192,53238290,Mexico GM,GM-MEX-18008,ARG937V,01-7,Proposed,Inactive,5604053,TMAQ,MR,NULL,NULL,2026-03-25 04:00:00.000,2026-03-25 06:00:00.000,2026-03-25 04:00:00.000,2026-03-25 06:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13199,2026-03-16 10:45:40.760,27042,53237164,Mexico GM,GM-MEX-18008,ARM703VAU,01-2,Proposed,Inactive,3399063,PAMT,TL,NULL,NULL,2026-03-25 04:00:00.000,2026-03-25 05:00:00.000,2026-03-25 04:00:00.000,2026-03-25 05:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13038,2026-03-16 10:45:40.760,26881,53234106,GMOps,GM-USA-18008,ARM821L,01-4,Proposed,Inactive,5577134,EVRP,TL,NULL,NULL,2026-03-25 03:50:00.000,2026-03-25 04:50:00.000,2026-03-25 03:50:00.000,2026-03-25 04:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12336,2026-03-16 10:45:40.760,26179,53224031,Mexico GM,GM-MEX-18008,ARG711LY,01-8,Proposed,Inactive,5361202,TMAQ,MR,NULL,NULL,2026-03-25 03:50:00.000,2026-03-25 04:50:00.000,2026-03-25 03:50:00.000,2026-03-25 04:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13089,2026-03-16 10:45:40.760,26932,53234912,GMOps,GM-MEX-18008,ARM702A,01-6,Proposed,Inactive,5910512,TMAQ,TL,,,2026-03-25 03:45:00.000,2026-03-25 04:45:00.000,2026-03-25 03:45:00.000,2026-03-25 04:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
13327,2026-03-16 10:45:40.760,27170,53238029,GMOps,GM-USA-18008,ARM811A,62-3,Proposed,Inactive,5749727,EVRP,TL,NULL,NULL,2026-03-25 03:45:00.000,2026-03-25 04:45:00.000,2026-03-25 03:45:00.000,2026-03-25 04:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
13196,2026-03-16 10:45:40.760,27039,53236855,Mexico GM,GM-MEX-18008,ARM799AAU,03-3,Proposed,Inactive,3366568,PAMT,TL,NULL,NULL,2026-03-25 03:30:00.000,2026-03-25 04:30:00.000,2026-03-25 03:30:00.000,2026-03-25 04:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
13200,2026-03-16 10:45:40.760,27043,53237183,ReturnOpsGM,GM-RACK-18008,ARD310DR,01-2,Proposed,Inactive,3463508,APAD,ITL,NULL,NULL,2026-03-25 02:45:00.000,2026-03-25 05:05:00.000,2026-03-25 02:45:00.000,2026-03-25 05:05:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
